"模组显示名","实际JAR文件","JAR版本","JAR原始来源命名空间","运行时配方ID","配方序列化类型","机器/工序","产物中文名","产物ID","数量","是否可食用","饥饿值","饱和度","效果","内容类型","分类证据","分类置信度","原料种类数","原料槽位数","稀有原料","中间产物","容器/载体","流体","烹饪时间","设备温度","UNITE状态","提供者包列表","是否为最终有效配方","建议厨师档次","建议依据","T3证据","是否需要料理完成事件适配","建议CookingDevice","设备覆盖说明","人工复审备注"
"Kaleidoscope Tavern","[森罗物语-酒馆]kaleidoscopetavern-1.2.0-neoforge+mc1.21.1.jar","1.2.0","kaleidoscope_tavern","kaleidoscope_tavern:barrel/mother_snow","kaleidoscope_tavern:barrel","酒馆木桶","Mother Snow","kaleidoscope_tavern:mother_snow","1","否","","","","DRINK","recipe_type=kaleidoscope_tavern:barrel","HIGH","3","1","否","否","kaleidoscope_tavern:empty_bottle","kaleidoscope_tavern:ice_grape_juice","","","无","(base)","是","不进入厨师","内容类型=DRINK","","需适配","TAVERN_BARREL（建议）","doTapExtract/getRecipeId",""
"Kaleidoscope Tavern","[森罗物语-酒馆]kaleidoscopetavern-1.2.0-neoforge+mc1.21.1.jar","1.2.0","kaleidoscope_tavern","kaleidoscope_tavern:barrel/plum_wine","kaleidoscope_tavern:barrel","酒馆木桶","Plum Wine","kaleidoscope_tavern:plum_wine","1","否","","","","DRINK","recipe_type=kaleidoscope_tavern:barrel","HIGH","3","1","否","否","kaleidoscope_tavern:empty_bottle","kaleidoscope_tavern:sweet_berries_juice","","","无","(base)","是","不进入厨师","内容类型=DRINK","","需适配","TAVERN_BARREL（建议）","doTapExtract/getRecipeId",""
"Kaleidoscope Tavern","[森罗物语-酒馆]kaleidoscopetavern-1.2.0-neoforge+mc1.21.1.jar","1.2.0","kaleidoscope_tavern","kaleidoscope_tavern:barrel/polaris_sweet_white","kaleidoscope_tavern:barrel","酒馆木桶","Polaris Sweet White","kaleidoscope_tavern:polaris_sweet_white","1","否","","","","DRINK","recipe_type=kaleidoscope_tavern:barrel","HIGH","3","1","否","否","kaleidoscope_tavern:empty_bottle","kaleidoscope_tavern:ice_grape_juice","","","无","(base)","是","不进入厨师","内容类型=DRINK","","需适配","TAVERN_BARREL（建议）","doTapExtract/getRecipeId",""
"Kaleidoscope Tavern","[森罗物语-酒馆]kaleidoscopetavern-1.2.0-neoforge+mc1.21.1.jar","1.2.0","kaleidoscope_tavern","kaleidoscope_tavern:barrel/red_queen","kaleidoscope_tavern:barrel","酒馆木桶","Red Queen","kaleidoscope_tavern:red_queen","1","否","","","","DRINK","recipe_type=kaleidoscope_tavern:barrel","HIGH","3","1","否","否","kaleidoscope_tavern:empty_bottle","kaleidoscope_tavern:sweet_berries_juice","","","无","(base)","是","不进入厨师","内容类型=DRINK","","需适配","TAVERN_BARREL（建议）","doTapExtract/getRecipeId",""
"Kaleidoscope Tavern","[森罗物语-酒馆]kaleidoscopetavern-1.2.0-neoforge+mc1.21.1.jar","1.2.0","kaleidoscope_tavern","kaleidoscope_tavern:barrel/riesling_dry_white","kaleidoscope_tavern:barrel","酒馆木桶","Riesling Dry White","kaleidoscope_tavern:riesling_dry_white","1","否","","","","DRINK","recipe_type=kaleidoscope_tavern:barrel","HIGH","4","2","否","否","kaleidoscope_tavern:empty_bottle","kaleidoscope_tavern:green_grape_juice","","","无","(base)","是","不进入厨师","内容类型=DRINK","","需适配","TAVERN_BARREL（建议）","doTapExtract/getRecipeId",""
"Kaleidoscope Tavern","[森罗物语-酒馆]kaleidoscopetavern-1.2.0-neoforge+mc1.21.1.jar","1.2.0","kaleidoscope_tavern","kaleidoscope_tavern:barrel/rum","kaleidoscope_tavern:barrel","酒馆木桶","Rum","kaleidoscope_tavern:rum","1","否","","","","DRINK","recipe_type=kaleidoscope_tavern:barrel","HIGH","3","1","否","否","kaleidoscope_tavern:empty_bottle","minecraft:water","","","无","(base)","是","不进入厨师","内容类型=DRINK","","需适配","TAVERN_BARREL（建议）","doTapExtract/getRecipeId",""
"Kaleidoscope Tavern","[森罗物语-酒馆]kaleidoscopetavern-1.2.0-neoforge+mc1.21.1.jar","1.2.0","kaleidoscope_tavern","kaleidoscope_tavern:barrel/sakura_wine","kaleidoscope_tavern:barrel","酒馆木桶","Sakura Wine","kaleidoscope_tavern:sakura_wine","1","否","","","","DRINK","recipe_type=kaleidoscope_tavern:barrel","HIGH","3","1","否","否","kaleidoscope_tavern:empty_bottle","kaleidoscope_tavern:grape_juice","","","无","(base)","是","不进入厨师","内容类型=DRINK","","需适配","TAVERN_BARREL（建议）","doTapExtract/getRecipeId",""
"Kaleidoscope Tavern","[森罗物语-酒馆]kaleidoscopetavern-1.2.0-neoforge+mc1.21.1.jar","1.2.0","kaleidoscope_tavern","kaleidoscope_tavern:barrel/sauvignon_blanc_dry_white","kaleidoscope_tavern:barrel","酒馆木桶","Sauvignon Blanc Dry White","kaleidoscope_tavern:sauvignon_blanc_dry_white","1","否","","","","DRINK","recipe_type=kaleidoscope_tavern:barrel","HIGH","4","2","否","否","kaleidoscope_tavern:empty_bottle","kaleidoscope_tavern:green_grape_juice","","","无","(base)","是","不进入厨师","内容类型=DRINK","","需适配","TAVERN_BARREL（建议）","doTapExtract/getRecipeId",""
"Kaleidoscope Tavern","[森罗物语-酒馆]kaleidoscopetavern-1.2.0-neoforge+mc1.21.1.jar","1.2.0","kaleidoscope_tavern","kaleidoscope_tavern:barrel/sherry","kaleidoscope_tavern:barrel","酒馆木桶","Sherry","kaleidoscope_tavern:sherry","1","否","","","","DRINK","recipe_type=kaleidoscope_tavern:barrel","HIGH","3","1","否","否","kaleidoscope_tavern:empty_bottle","kaleidoscope_tavern:ice_grape_juice","","","无","(base)","是","不进入厨师","内容类型=DRINK","","需适配","TAVERN_BARREL（建议）","doTapExtract/getRecipeId",""
"Kaleidoscope Tavern","[森罗物语-酒馆]kaleidoscopetavern-1.2.0-neoforge+mc1.21.1.jar","1.2.0","kaleidoscope_tavern","kaleidoscope_tavern:barrel/sunset_glow","kaleidoscope_tavern:barrel","酒馆木桶","Sunset Glow","kaleidoscope_tavern:sunset_glow","1","否","","","","DRINK","recipe_type=kaleidoscope_tavern:barrel","HIGH","3","1","否","否","kaleidoscope_tavern:empty_bottle","kaleidoscope_tavern:gold_grape_juice","","","无","(base)","是","不进入厨师","内容类型=DRINK","","需适配","TAVERN_BARREL（建议）","doTapExtract/getRecipeId",""
"Kaleidoscope Tavern","[森罗物语-酒馆]kaleidoscopetavern-1.2.0-neoforge+mc1.21.1.jar","1.2.0","kaleidoscope_tavern","kaleidoscope_tavern:barrel/sweet_berry_wine","kaleidoscope_tavern:barrel","酒馆木桶","Sweet Berry Wine","kaleidoscope_tavern:sweet_berry_wine","1","否","","","","DRINK","recipe_type=kaleidoscope_tavern:barrel","HIGH","3","1","否","否","kaleidoscope_tavern:empty_bottle","kaleidoscope_tavern:sweet_berries_juice","","","无","(base)","是","不进入厨师","内容类型=DRINK","","需适配","TAVERN_BARREL（建议）","doTapExtract/getRecipeId",""
"Kaleidoscope Tavern","[森罗物语-酒馆]kaleidoscopetavern-1.2.0-neoforge+mc1.21.1.jar","1.2.0","kaleidoscope_tavern","kaleidoscope_tavern:barrel/vodka","kaleidoscope_tavern:barrel","酒馆木桶","Vodka","kaleidoscope_tavern:vodka","1","否","","","","DRINK","recipe_type=kaleidoscope_tavern:barrel","HIGH","3","1","否","否","kaleidoscope_tavern:empty_bottle","minecraft:water","","","无","(base)","是","不进入厨师","内容类型=DRINK","","需适配","TAVERN_BARREL（建议）","doTapExtract/getRecipeId",""
"Kaleidoscope Tavern","[森罗物语-酒馆]kaleidoscopetavern-1.2.0-neoforge+mc1.21.1.jar","1.2.0","kaleidoscope_tavern","kaleidoscope_tavern:barrel/whiskey","kaleidoscope_tavern:barrel","酒馆木桶","Whiskey","kaleidoscope_tavern:whiskey","1","否","","","","DRINK","recipe_type=kaleidoscope_tavern:barrel","HIGH","3","1","否","否","kaleidoscope_tavern:empty_bottle","minecraft:water","","","无","(base)","是","不进入厨师","内容类型=DRINK","","需适配","TAVERN_BARREL（建议）","doTapExtract/getRecipeId",""
"Kaleidoscope Tavern","[森罗物语-酒馆]kaleidoscopetavern-1.2.0-neoforge+mc1.21.1.jar","1.2.0","kaleidoscope_tavern","kaleidoscope_tavern:barrel/wine","kaleidoscope_tavern:barrel","酒馆木桶","Wine","kaleidoscope_tavern:wine","1","否","","","","DRINK","recipe_type=kaleidoscope_tavern:barrel","HIGH","2","2","否","否","kaleidoscope_tavern:empty_bottle","kaleidoscope_tavern:grape_juice","","","无","(base)","是","不进入厨师","内容类型=DRINK","","需适配","TAVERN_BARREL（建议）","doTapExtract/getRecipeId",""
"Kaleidoscope Tavern","[森罗物语-酒馆]kaleidoscopetavern-1.2.0-neoforge+mc1.21.1.jar","1.2.0","kaleidoscope_tavern","kaleidoscope_tavern:base_sandwich_board","minecraft:crafting_shaped","工作台（有序）","Sandwich Board","kaleidoscope_tavern:base_sandwich_board","1","否","","","","NON_FOOD","manual_override;SandwichBoardBlock装饰/花变换；无分食SERVINGS","HIGH","2","2","否","否","","","","","无","(base)","是","不进入厨师","SandwichBoardBlock装饰/花变换；无分食SERVINGS","","已覆盖","CRAFTING","ItemCraftedEvent","人工覆盖优先；javap:deco非整盘料理"
"Kaleidoscope Tavern","[森罗物语-酒馆]kaleidoscopetavern-1.2.0-neoforge+mc1.21.1.jar","1.2.0","kaleidoscope_tavern","kaleidoscope_tavern:bell_pendant_lamp","minecraft:crafting_shaped","工作台（有序）","Bell Pendant Lamp","kaleidoscope_tavern:bell_pendant_lamp","8","否","","","","NON_FOOD","not_edible","MEDIUM","2","2","否","否","","","","","无","(base)","是","不进入厨师","内容类型=NON_FOOD","","已覆盖","CRAFTING","ItemCraftedEvent",""
"Kaleidoscope Tavern","[森罗物语-酒馆]kaleidoscopetavern-1.2.0-neoforge+mc1.21.1.jar","1.2.0","kaleidoscope_tavern","kaleidoscope_tavern:black_bar_stool","minecraft:crafting_shaped","工作台（有序）","Black Bar Stool","kaleidoscope_tavern:black_bar_stool","1","否","","","","NON_FOOD","not_edible","MEDIUM","3","3","否","否","","","","","无","(base)","是","不进入厨师","内容类型=NON_FOOD","","已覆盖","CRAFTING","ItemCraftedEvent",""
"Kaleidoscope Tavern","[森罗物语-酒馆]kaleidoscopetavern-1.2.0-neoforge+mc1.21.1.jar","1.2.0","kaleidoscope_tavern","kaleidoscope_tavern:black_sofa","minecraft:crafting_shaped","工作台（有序）","Black Sofa","kaleidoscope_tavern:black_sofa","1","否","","","","NON_FOOD","not_edible","MEDIUM","2","2","否","否","","","","","无","(base)","是","不进入厨师","内容类型=NON_FOOD","","已覆盖","CRAFTING","ItemCraftedEvent",""
"Kaleidoscope Tavern","[森罗物语-酒馆]kaleidoscopetavern-1.2.0-neoforge+mc1.21.1.jar","1.2.0","kaleidoscope_tavern","kaleidoscope_tavern:blue_bar_stool","minecraft:crafting_shaped","工作台（有序）","Blue Bar Stool","kaleidoscope_tavern:blue_bar_stool","1","否","","","","NON_FOOD","not_edible","MEDIUM","3","3","否","否","","","","","无","(base)","是","不进入厨师","内容类型=NON_FOOD","","已覆盖","CRAFTING","ItemCraftedEvent",""
"Kaleidoscope Tavern","[森罗物语-酒馆]kaleidoscopetavern-1.2.0-neoforge+mc1.21.1.jar","1.2.0","kaleidoscope_tavern","kaleidoscope_tavern:blue_pendant_lamp","minecraft:crafting_shaped","工作台（有序）","Blue Pendant Lamp","kaleidoscope_tavern:blue_pendant_lamp","4","否","","","","NON_FOOD","not_edible","MEDIUM","2","2","否","否","","","","","无","(base)","是","不进入厨师","内容类型=NON_FOOD","","已覆盖","CRAFTING","ItemCraftedEvent",""
"Kaleidoscope Tavern","[森罗物语-酒馆]kaleidoscopetavern-1.2.0-neoforge+mc1.21.1.jar","1.2.0","kaleidoscope_tavern","kaleidoscope_tavern:blue_sofa","minecraft:crafting_shaped","工作台（有序）","Blue Sofa","kaleidoscope_tavern:blue_sofa","1","否","","","","NON_FOOD","not_edible","MEDIUM","2","2","否","否","","","","","无","(base)","是","不进入厨师","内容类型=NON_FOOD","","已覆盖","CRAFTING","ItemCraftedEvent",""
"Kaleidoscope Tavern","[森罗物语-酒馆]kaleidoscopetavern-1.2.0-neoforge+mc1.21.1.jar","1.2.0","kaleidoscope_tavern","kaleidoscope_tavern:brown_bar_stool","minecraft:crafting_shaped","工作台（有序）","Brown Bar Stool","kaleidoscope_tavern:brown_bar_stool","1","否","","","","NON_FOOD","not_edible","MEDIUM","3","3","否","否","","","","","无","(base)","是","不进入厨师","内容类型=NON_FOOD","","已覆盖","CRAFTING","ItemCraftedEvent",""
"Kaleidoscope Tavern","[森罗物语-酒馆]kaleidoscopetavern-1.2.0-neoforge+mc1.21.1.jar","1.2.0","kaleidoscope_tavern","kaleidoscope_tavern:brown_sofa","minecraft:crafting_shaped","工作台（有序）","Brown Sofa","kaleidoscope_tavern:brown_sofa","1","否","","","","NON_FOOD","not_edible","MEDIUM","2","2","否","否","","","","","无","(base)","是","不进入厨师","内容类型=NON_FOOD","","已覆盖","CRAFTING","ItemCraftedEvent",""
"Kaleidoscope Tavern","[森罗物语-酒馆]kaleidoscopetavern-1.2.0-neoforge+mc1.21.1.jar","1.2.0","kaleidoscope_tavern","kaleidoscope_tavern:butterfly_incense","minecraft:crafting_shaped","工作台（有序）","Butterfly Incense","kaleidoscope_tavern:butterfly_incense","1","否","","","","NON_FOOD","not_edible","MEDIUM","3","3","否","否","","","","","无","(base)","是","不进入厨师","内容类型=NON_FOOD","","已覆盖","CRAFTING","ItemCraftedEvent",""
"Kaleidoscope Tavern","[森罗物语-酒馆]kaleidoscopetavern-1.2.0-neoforge+mc1.21.1.jar","1.2.0","kaleidoscope_tavern","kaleidoscope_tavern:catnip_incense","minecraft:crafting_shaped","工作台（有序）","Catnip Incense","kaleidoscope_tavern:catnip_incense","1","否","","","","NON_FOOD","not_edible","MEDIUM","3","3","否","否","","","","","无","(base)","是","不进入厨师","内容类型=NON_FOOD","","已覆盖","CRAFTING","ItemCraftedEvent",""
"Kaleidoscope Tavern","[森罗物语-酒馆]kaleidoscopetavern-1.2.0-neoforge+mc1.21.1.jar","1.2.0","kaleidoscope_tavern","kaleidoscope_tavern:cellar_cabinet","minecraft:crafting_shaped","工作台（有序）","Cellar Cabinet","kaleidoscope_tavern:cellar_cabinet","1","否","","","","NON_FOOD","decor_or_storage_token","HIGH","2","2","否","否","","","","","无","(base)","是","不进入厨师","内容类型=NON_FOOD","","已覆盖","CRAFTING","ItemCraftedEvent",""
"Kaleidoscope Tavern","[森罗物语-酒馆]kaleidoscopetavern-1.2.0-neoforge+mc1.21.1.jar","1.2.0","kaleidoscope_tavern","kaleidoscope_tavern:chalkboard","minecraft:crafting_shaped","工作台（有序）","Chalkboard","kaleidoscope_tavern:chalkboard","1","否","","","","NON_FOOD","not_edible","MEDIUM","2","2","否","否","","","","","无","(base)","是","不进入厨师","内容类型=NON_FOOD","","已覆盖","CRAFTING","ItemCraftedEvent",""
"Kaleidoscope Tavern","[森罗物语-酒馆]kaleidoscopetavern-1.2.0-neoforge+mc1.21.1.jar","1.2.0","kaleidoscope_tavern","kaleidoscope_tavern:circular_rack","minecraft:crafting_shaped","工作台（有序）","Circular Rack","kaleidoscope_tavern:circular_rack","2","否","","","","NON_FOOD","not_edible","MEDIUM","2","2","否","否","","","","","无","(base)","是","不进入厨师","内容类型=NON_FOOD","","已覆盖","CRAFTING","ItemCraftedEvent",""
"Kaleidoscope Tavern","[森罗物语-酒馆]kaleidoscopetavern-1.2.0-neoforge+mc1.21.1.jar","1.2.0","kaleidoscope_tavern","kaleidoscope_tavern:cornflower_sandwich_board_from_cornflower","minecraft:crafting_shapeless","工作台（无序）","Sandwich Board","kaleidoscope_tavern:cornflower_sandwich_board","1","否","","","","NON_FOOD","manual_override;装饰三明治板","HIGH","2","2","否","否","","","","","无","(base)","是","不进入厨师","装饰三明治板","","已覆盖","CRAFTING","ItemCraftedEvent","人工覆盖优先"
"Kaleidoscope Tavern","[森罗物语-酒馆]kaleidoscopetavern-1.2.0-neoforge+mc1.21.1.jar","1.2.0","kaleidoscope_tavern","kaleidoscope_tavern:cr019_painting","minecraft:crafting_shapeless","工作台（无序）","Painting","kaleidoscope_tavern:cr019_painting","1","否","","","","NON_FOOD","decor_or_storage_token","HIGH","2","2","否","否","","","","","无","(base)","是","不进入厨师","内容类型=NON_FOOD","","已覆盖","CRAFTING","ItemCraftedEvent",""
"Kaleidoscope Tavern","[森罗物语-酒馆]kaleidoscopetavern-1.2.0-neoforge+mc1.21.1.jar","1.2.0","kaleidoscope_tavern","kaleidoscope_tavern:cyan_bar_stool","minecraft:crafting_shaped","工作台（有序）","Cyan Bar Stool","kaleidoscope_tavern:cyan_bar_stool","1","否","","","","NON_FOOD","not_edible","MEDIUM","3","3","否","否","","","","","无","(base)","是","不进入厨师","内容类型=NON_FOOD","","已覆盖","CRAFTING","ItemCraftedEvent",""
"Kaleidoscope Tavern","[森罗物语-酒馆]kaleidoscopetavern-1.2.0-neoforge+mc1.21.1.jar","1.2.0","kaleidoscope_tavern","kaleidoscope_tavern:cyan_sofa","minecraft:crafting_shaped","工作台（有序）","Cyan Sofa","kaleidoscope_tavern:cyan_sofa","1","否","","","","NON_FOOD","not_edible","MEDIUM","2","2","否","否","","","","","无","(base)","是","不进入厨师","内容类型=NON_FOOD","","已覆盖","CRAFTING","ItemCraftedEvent",""
"Kaleidoscope Tavern","[森罗物语-酒馆]kaleidoscopetavern-1.2.0-neoforge+mc1.21.1.jar","1.2.0","kaleidoscope_tavern","kaleidoscope_tavern:david_painting","minecraft:crafting_shapeless","工作台（无序）","Painting","kaleidoscope_tavern:david_painting","1","否","","","","NON_FOOD","decor_or_storage_token","HIGH","2","2","否","否","","","","","无","(base)","是","不进入厨师","内容类型=NON_FOOD","","已覆盖","CRAFTING","ItemCraftedEvent",""
"Kaleidoscope Tavern","[森罗物语-酒馆]kaleidoscopetavern-1.2.0-neoforge+mc1.21.1.jar","1.2.0","kaleidoscope_tavern","kaleidoscope_tavern:empty_bottle","minecraft:crafting_shapeless","工作台（无序）","Empty Bottle","kaleidoscope_tavern:empty_bottle","1","否","","","","NON_FOOD","not_edible","MEDIUM","1","1","否","否","","","","","无","(base)","是","不进入厨师","内容类型=NON_FOOD","","已覆盖","CRAFTING","ItemCraftedEvent",""
"Kaleidoscope Tavern","[森罗物语-酒馆]kaleidoscopetavern-1.2.0-neoforge+mc1.21.1.jar","1.2.0","kaleidoscope_tavern","kaleidoscope_tavern:empty_glassware","minecraft:crafting_shaped","工作台（有序）","Empty Glassware","kaleidoscope_tavern:empty_glassware","1","否","","","","NON_FOOD","not_edible","MEDIUM","1","1","否","否","","","","","无","(base)","是","不进入厨师","内容类型=NON_FOOD","","已覆盖","CRAFTING","ItemCraftedEvent",""
"Kaleidoscope Tavern","[森罗物语-酒馆]kaleidoscopetavern-1.2.0-neoforge+mc1.21.1.jar","1.2.0","kaleidoscope_tavern","kaleidoscope_tavern:father_painting","minecraft:crafting_shapeless","工作台（无序）","Painting","kaleidoscope_tavern:father_painting","1","否","","","","NON_FOOD","decor_or_storage_token","HIGH","2","2","否","否","","","","","无","(base)","是","不进入厨师","内容类型=NON_FOOD","","已覆盖","CRAFTING","ItemCraftedEvent",""
"Kaleidoscope Tavern","[森罗物语-酒馆]kaleidoscopetavern-1.2.0-neoforge+mc1.21.1.jar","1.2.0","kaleidoscope_tavern","kaleidoscope_tavern:firefly_incense","minecraft:crafting_shaped","工作台（有序）","Firefly Incense","kaleidoscope_tavern:firefly_incense","1","否","","","","NON_FOOD","not_edible","MEDIUM","3","3","否","否","","","","","无","(base)","是","不进入厨师","内容类型=NON_FOOD","","已覆盖","CRAFTING","ItemCraftedEvent",""
