"配方 ID","原料序号","原料可选项（中文名 <ID>）","候选物品数量","备注"
"kaleidoscope_cookery:pot/cod_to_cooked_cod_7","1","生鳕鱼 <minecraft:cod>","","原料"
"kaleidoscope_cookery:pot/cod_to_cooked_cod_7","2","生鳕鱼 <minecraft:cod>","","原料"
"kaleidoscope_cookery:pot/cod_to_cooked_cod_7","3","生鳕鱼 <minecraft:cod>","","原料"
"kaleidoscope_cookery:pot/cod_to_cooked_cod_7","4","生鳕鱼 <minecraft:cod>","","原料"
"kaleidoscope_cookery:pot/cod_to_cooked_cod_7","5","生鳕鱼 <minecraft:cod>","","原料"
"kaleidoscope_cookery:pot/cod_to_cooked_cod_7","6","生鳕鱼 <minecraft:cod>","","原料"
"kaleidoscope_cookery:pot/cod_to_cooked_cod_7","7","生鳕鱼 <minecraft:cod>","","原料"
"kaleidoscope_cookery:pot/cod_to_cooked_cod_6","1","生鳕鱼 <minecraft:cod>","","原料"
"kaleidoscope_cookery:pot/cod_to_cooked_cod_6","2","生鳕鱼 <minecraft:cod>","","原料"
"kaleidoscope_cookery:pot/cod_to_cooked_cod_6","3","生鳕鱼 <minecraft:cod>","","原料"
"kaleidoscope_cookery:pot/cod_to_cooked_cod_6","4","生鳕鱼 <minecraft:cod>","","原料"
"kaleidoscope_cookery:pot/cod_to_cooked_cod_6","5","生鳕鱼 <minecraft:cod>","","原料"
"kaleidoscope_cookery:pot/cod_to_cooked_cod_6","6","生鳕鱼 <minecraft:cod>","","原料"
"kaleidoscope_cookery:pot/cod_to_cooked_cod_5","1","生鳕鱼 <minecraft:cod>","","原料"
"kaleidoscope_cookery:pot/cod_to_cooked_cod_5","2","生鳕鱼 <minecraft:cod>","","原料"
"kaleidoscope_cookery:pot/cod_to_cooked_cod_5","3","生鳕鱼 <minecraft:cod>","","原料"
"kaleidoscope_cookery:pot/cod_to_cooked_cod_5","4","生鳕鱼 <minecraft:cod>","","原料"
"kaleidoscope_cookery:pot/cod_to_cooked_cod_5","5","生鳕鱼 <minecraft:cod>","","原料"
"kaleidoscope_cookery:pot/cod_to_cooked_cod_4","1","生鳕鱼 <minecraft:cod>","","原料"
"kaleidoscope_cookery:pot/cod_to_cooked_cod_4","2","生鳕鱼 <minecraft:cod>","","原料"
"kaleidoscope_cookery:pot/cod_to_cooked_cod_4","3","生鳕鱼 <minecraft:cod>","","原料"
"kaleidoscope_cookery:pot/cod_to_cooked_cod_4","4","生鳕鱼 <minecraft:cod>","","原料"
"kaleidoscope_cookery:pot/cod_to_cooked_cod_9","1","生鳕鱼 <minecraft:cod>","","原料"
"kaleidoscope_cookery:pot/cod_to_cooked_cod_9","2","生鳕鱼 <minecraft:cod>","","原料"
"kaleidoscope_cookery:pot/cod_to_cooked_cod_9","3","生鳕鱼 <minecraft:cod>","","原料"
"kaleidoscope_cookery:pot/cod_to_cooked_cod_9","4","生鳕鱼 <minecraft:cod>","","原料"
"kaleidoscope_cookery:pot/cod_to_cooked_cod_9","5","生鳕鱼 <minecraft:cod>","","原料"
"kaleidoscope_cookery:pot/cod_to_cooked_cod_9","6","生鳕鱼 <minecraft:cod>","","原料"
"kaleidoscope_cookery:pot/cod_to_cooked_cod_9","7","生鳕鱼 <minecraft:cod>","","原料"
"kaleidoscope_cookery:pot/cod_to_cooked_cod_9","8","生鳕鱼 <minecraft:cod>","","原料"
"kaleidoscope_cookery:pot/cod_to_cooked_cod_9","9","生鳕鱼 <minecraft:cod>","","原料"
"kaleidoscope_cookery:pot/cod_to_cooked_cod_8","1","生鳕鱼 <minecraft:cod>","","原料"
"kaleidoscope_cookery:pot/cod_to_cooked_cod_8","2","生鳕鱼 <minecraft:cod>","","原料"
"kaleidoscope_cookery:pot/cod_to_cooked_cod_8","3","生鳕鱼 <minecraft:cod>","","原料"
"kaleidoscope_cookery:pot/cod_to_cooked_cod_8","4","生鳕鱼 <minecraft:cod>","","原料"
"kaleidoscope_cookery:pot/cod_to_cooked_cod_8","5","生鳕鱼 <minecraft:cod>","","原料"
"kaleidoscope_cookery:pot/cod_to_cooked_cod_8","6","生鳕鱼 <minecraft:cod>","","原料"
"kaleidoscope_cookery:pot/cod_to_cooked_cod_8","7","生鳕鱼 <minecraft:cod>","","原料"
"kaleidoscope_cookery:pot/cod_to_cooked_cod_8","8","生鳕鱼 <minecraft:cod>","","原料"
"farmersdelight:cooking/pasta_with_mutton_chop","1","#c:foods/raw_mutton","","原料"
"farmersdelight:cooking/pasta_with_mutton_chop","2","#c:foods/pasta","","原料"
"farmersdelight:cooking/pasta_with_mutton_chop","3","番茄酱 <farmersdelight:tomato_sauce>","","原料"
"spawn:bone_meal_from_dead_sea_urchin","1","失活海胆 <spawn:dead_sea_urchin>","","原料"
"kaleidoscope_cookery:flex_stockpot/crimson_fungus_pot_soup","1","绯红菌 <minecraft:crimson_fungus>","","原料"
"kaleidoscope_cookery:flex_stockpot/crimson_fungus_pot_soup","2","花盆 <minecraft:flower_pot>","","容器/载体"
"spawn:reefstone_tile_slab_from_reefstone_tiles_stonecutting","1","礁石瓦 <spawn:reefstone_tiles>","","原料"
"spawn:cooked_clam_from_smoking","1","蚌 <spawn:clam>","","原料"
"farmersdelight:salvaging/tnt_minecart","1","TNT矿车 <minecraft:tnt_minecart>","","原料"
"farmersdelight:salvaging/tnt_minecart","2","{""type"":""farmersdelight:item_ability"",""action"":""hoe_dig""}","","工具"
"farmersdelight:salvaging/tnt_minecart","3","#minecraft:hoes","","工具"
"farmersdelight:cabbage_from_leaves","1","卷心菜叶 <farmersdelight:cabbage_leaf>","","原料"
"farmersdelight:cabbage_from_leaves","2","卷心菜叶 <farmersdelight:cabbage_leaf>","","原料"
"spawn:cooked_dodo_from_smoking","1","生渡渡鸟肉 <spawn:dodo>","","原料"
"farmersdelight:salvaging/acacia_chest_boat","1","金合欢木运输船 <minecraft:acacia_chest_boat>","","原料"
"farmersdelight:salvaging/acacia_chest_boat","2","{""type"":""farmersdelight:item_ability"",""action"":""hoe_dig""}","","工具"
"farmersdelight:salvaging/acacia_chest_boat","3","#minecraft:hoes","","工具"
"farmersdelight:salvaging/deepslate","1","深板岩 <minecraft:deepslate>","","原料"
"farmersdelight:salvaging/deepslate","2","{""type"":""farmersdelight:item_ability"",""action"":""pickaxe_dig""}","","工具"
"farmersdelight:salvaging/deepslate","3","#minecraft:pickaxes","","工具"
"farmersdelight:salvaging/nether_bricks","1","下界砖块 <minecraft:nether_bricks>","","原料"
"farmersdelight:salvaging/nether_bricks","2","{""type"":""farmersdelight:item_ability"",""action"":""pickaxe_dig""}","","工具"
"farmersdelight:salvaging/nether_bricks","3","#minecraft:pickaxes","","工具"
"kaleidoscope_cookery:flex_pot/fried_caterpillar","1","#kaleidoscope_cookery:caterpillars","","原料"
"kaleidoscope_cookery:flex_pot/fried_caterpillar","2","碗 <minecraft:bowl>","","容器/载体"
"farmersdelight:salmon_roll","1","生鲑鱼片 <farmersdelight:salmon_slice>","","原料"
"farmersdelight:salmon_roll","2","生鲑鱼片 <farmersdelight:salmon_slice>","","原料"
"farmersdelight:salmon_roll","3","米饭 <farmersdelight:cooked_rice>","","原料"
"kaleidoscope_cookery:chopping_board/bone_from_salmon","1","熟鲑鱼 <minecraft:cooked_salmon>","","原料"
"farmersdelight:cutting/gravel","1","沙砾 <minecraft:gravel>","","原料"
"farmersdelight:cutting/gravel","2","{""type"":""farmersdelight:item_ability"",""action"":""shovel_dig""}","","工具"
"farmersdelight:cutting/gravel","3","#minecraft:shovels","","工具"
"spawn:cooked_herring","1","鲱鱼 <spawn:herring>","","原料"
"kaleidoscope_cookery:millstone/green_dye_from_cactus","1","仙人掌 <minecraft:cactus>","","原料"
"farmersdelight:cooking/baked_cod_stew","1","#c:foods/raw_cod","","原料"
"farmersdelight:cooking/baked_cod_stew","2","#c:crops/potato","","原料"
"farmersdelight:cooking/baked_cod_stew","3","#c:eggs","","原料"
"farmersdelight:cooking/baked_cod_stew","4","#c:crops/tomato","","原料"
"kaleidoscope_cookery:pot/chicken_to_cooked_chicken_7","1","生鸡肉 <minecraft:chicken>","","原料"
"kaleidoscope_cookery:pot/chicken_to_cooked_chicken_7","2","生鸡肉 <minecraft:chicken>","","原料"
"kaleidoscope_cookery:pot/chicken_to_cooked_chicken_7","3","生鸡肉 <minecraft:chicken>","","原料"
"kaleidoscope_cookery:pot/chicken_to_cooked_chicken_7","4","生鸡肉 <minecraft:chicken>","","原料"
"kaleidoscope_cookery:pot/chicken_to_cooked_chicken_7","5","生鸡肉 <minecraft:chicken>","","原料"
"kaleidoscope_cookery:pot/chicken_to_cooked_chicken_7","6","生鸡肉 <minecraft:chicken>","","原料"
"kaleidoscope_cookery:pot/chicken_to_cooked_chicken_7","7","生鸡肉 <minecraft:chicken>","","原料"
"kaleidoscope_cookery:pot/chicken_to_cooked_chicken_6","1","生鸡肉 <minecraft:chicken>","","原料"
"kaleidoscope_cookery:pot/chicken_to_cooked_chicken_6","2","生鸡肉 <minecraft:chicken>","","原料"
"kaleidoscope_cookery:pot/chicken_to_cooked_chicken_6","3","生鸡肉 <minecraft:chicken>","","原料"
"kaleidoscope_cookery:pot/chicken_to_cooked_chicken_6","4","生鸡肉 <minecraft:chicken>","","原料"
"kaleidoscope_cookery:pot/chicken_to_cooked_chicken_6","5","生鸡肉 <minecraft:chicken>","","原料"
"kaleidoscope_cookery:pot/chicken_to_cooked_chicken_6","6","生鸡肉 <minecraft:chicken>","","原料"
"kaleidoscope_cookery:pot/chicken_to_cooked_chicken_9","1","生鸡肉 <minecraft:chicken>","","原料"
"kaleidoscope_cookery:pot/chicken_to_cooked_chicken_9","2","生鸡肉 <minecraft:chicken>","","原料"
"kaleidoscope_cookery:pot/chicken_to_cooked_chicken_9","3","生鸡肉 <minecraft:chicken>","","原料"
"kaleidoscope_cookery:pot/chicken_to_cooked_chicken_9","4","生鸡肉 <minecraft:chicken>","","原料"
"kaleidoscope_cookery:pot/chicken_to_cooked_chicken_9","5","生鸡肉 <minecraft:chicken>","","原料"
"kaleidoscope_cookery:pot/chicken_to_cooked_chicken_9","6","生鸡肉 <minecraft:chicken>","","原料"
"kaleidoscope_cookery:pot/chicken_to_cooked_chicken_9","7","生鸡肉 <minecraft:chicken>","","原料"
"kaleidoscope_cookery:pot/chicken_to_cooked_chicken_9","8","生鸡肉 <minecraft:chicken>","","原料"
"kaleidoscope_cookery:pot/chicken_to_cooked_chicken_9","9","生鸡肉 <minecraft:chicken>","","原料"
"kaleidoscope_cookery:pot/chicken_to_cooked_chicken_8","1","生鸡肉 <minecraft:chicken>","","原料"
"kaleidoscope_cookery:pot/chicken_to_cooked_chicken_8","2","生鸡肉 <minecraft:chicken>","","原料"
"kaleidoscope_cookery:pot/chicken_to_cooked_chicken_8","3","生鸡肉 <minecraft:chicken>","","原料"
"kaleidoscope_cookery:pot/chicken_to_cooked_chicken_8","4","生鸡肉 <minecraft:chicken>","","原料"
"kaleidoscope_cookery:pot/chicken_to_cooked_chicken_8","5","生鸡肉 <minecraft:chicken>","","原料"
"kaleidoscope_cookery:pot/chicken_to_cooked_chicken_8","6","生鸡肉 <minecraft:chicken>","","原料"
"kaleidoscope_cookery:pot/chicken_to_cooked_chicken_8","7","生鸡肉 <minecraft:chicken>","","原料"
"kaleidoscope_cookery:pot/chicken_to_cooked_chicken_8","8","生鸡肉 <minecraft:chicken>","","原料"
"kaleidoscope_cookery:flex_stockpot/lamb_and_radish_soup","1","#c:foods/raw_mutton","","原料"
"kaleidoscope_cookery:flex_stockpot/lamb_and_radish_soup","2","胡萝卜 <minecraft:carrot>","","原料"
"kaleidoscope_cookery:pot/stuffed_dough_food_to_meat_pie_1","1","裹馅面食 <kaleidoscope_cookery:stuffed_dough_food>","","原料"
"kaleidoscope_cookery:pot/stuffed_dough_food_to_meat_pie_2","1","裹馅面食 <kaleidoscope_cookery:stuffed_dough_food>","","原料"
"kaleidoscope_cookery:pot/stuffed_dough_food_to_meat_pie_2","2","裹馅面食 <kaleidoscope_cookery:stuffed_dough_food>","","原料"
"kaleidoscope_cookery:pot/stuffed_dough_food_to_meat_pie_3","1","裹馅面食 <kaleidoscope_cookery:stuffed_dough_food>","","原料"
"kaleidoscope_cookery:pot/stuffed_dough_food_to_meat_pie_3","2","裹馅面食 <kaleidoscope_cookery:stuffed_dough_food>","","原料"
"kaleidoscope_cookery:pot/stuffed_dough_food_to_meat_pie_3","3","裹馅面食 <kaleidoscope_cookery:stuffed_dough_food>","","原料"
"kaleidoscope_cookery:pot/stuffed_dough_food_to_meat_pie_4","1","裹馅面食 <kaleidoscope_cookery:stuffed_dough_food>","","原料"
"kaleidoscope_cookery:pot/stuffed_dough_food_to_meat_pie_4","2","裹馅面食 <kaleidoscope_cookery:stuffed_dough_food>","","原料"
"kaleidoscope_cookery:pot/stuffed_dough_food_to_meat_pie_4","3","裹馅面食 <kaleidoscope_cookery:stuffed_dough_food>","","原料"
"kaleidoscope_cookery:pot/stuffed_dough_food_to_meat_pie_4","4","裹馅面食 <kaleidoscope_cookery:stuffed_dough_food>","","原料"
"kaleidoscope_cookery:pot/stuffed_dough_food_to_meat_pie_5","1","裹馅面食 <kaleidoscope_cookery:stuffed_dough_food>","","原料"
"kaleidoscope_cookery:pot/stuffed_dough_food_to_meat_pie_5","2","裹馅面食 <kaleidoscope_cookery:stuffed_dough_food>","","原料"
"kaleidoscope_cookery:pot/stuffed_dough_food_to_meat_pie_5","3","裹馅面食 <kaleidoscope_cookery:stuffed_dough_food>","","原料"
"kaleidoscope_cookery:pot/stuffed_dough_food_to_meat_pie_5","4","裹馅面食 <kaleidoscope_cookery:stuffed_dough_food>","","原料"
"kaleidoscope_cookery:pot/stuffed_dough_food_to_meat_pie_5","5","裹馅面食 <kaleidoscope_cookery:stuffed_dough_food>","","原料"
"kaleidoscope_cookery:pot/stuffed_dough_food_to_meat_pie_6","1","裹馅面食 <kaleidoscope_cookery:stuffed_dough_food>","","原料"
"kaleidoscope_cookery:pot/stuffed_dough_food_to_meat_pie_6","2","裹馅面食 <kaleidoscope_cookery:stuffed_dough_food>","","原料"
"kaleidoscope_cookery:pot/stuffed_dough_food_to_meat_pie_6","3","裹馅面食 <kaleidoscope_cookery:stuffed_dough_food>","","原料"
"kaleidoscope_cookery:pot/stuffed_dough_food_to_meat_pie_6","4","裹馅面食 <kaleidoscope_cookery:stuffed_dough_food>","","原料"
"kaleidoscope_cookery:pot/stuffed_dough_food_to_meat_pie_6","5","裹馅面食 <kaleidoscope_cookery:stuffed_dough_food>","","原料"
"kaleidoscope_cookery:pot/stuffed_dough_food_to_meat_pie_6","6","裹馅面食 <kaleidoscope_cookery:stuffed_dough_food>","","原料"
"kaleidoscope_cookery:pot/stuffed_dough_food_to_meat_pie_7","1","裹馅面食 <kaleidoscope_cookery:stuffed_dough_food>","","原料"
"kaleidoscope_cookery:pot/stuffed_dough_food_to_meat_pie_7","2","裹馅面食 <kaleidoscope_cookery:stuffed_dough_food>","","原料"
"kaleidoscope_cookery:pot/stuffed_dough_food_to_meat_pie_7","3","裹馅面食 <kaleidoscope_cookery:stuffed_dough_food>","","原料"
"kaleidoscope_cookery:pot/stuffed_dough_food_to_meat_pie_7","4","裹馅面食 <kaleidoscope_cookery:stuffed_dough_food>","","原料"
"kaleidoscope_cookery:pot/stuffed_dough_food_to_meat_pie_7","5","裹馅面食 <kaleidoscope_cookery:stuffed_dough_food>","","原料"
"kaleidoscope_cookery:pot/stuffed_dough_food_to_meat_pie_7","6","裹馅面食 <kaleidoscope_cookery:stuffed_dough_food>","","原料"
"kaleidoscope_cookery:pot/stuffed_dough_food_to_meat_pie_7","7","裹馅面食 <kaleidoscope_cookery:stuffed_dough_food>","","原料"
"kaleidoscope_cookery:pot/stuffed_dough_food_to_meat_pie_8","1","裹馅面食 <kaleidoscope_cookery:stuffed_dough_food>","","原料"
"kaleidoscope_cookery:pot/stuffed_dough_food_to_meat_pie_8","2","裹馅面食 <kaleidoscope_cookery:stuffed_dough_food>","","原料"
"kaleidoscope_cookery:pot/stuffed_dough_food_to_meat_pie_8","3","裹馅面食 <kaleidoscope_cookery:stuffed_dough_food>","","原料"
"kaleidoscope_cookery:pot/stuffed_dough_food_to_meat_pie_8","4","裹馅面食 <kaleidoscope_cookery:stuffed_dough_food>","","原料"
"kaleidoscope_cookery:pot/stuffed_dough_food_to_meat_pie_8","5","裹馅面食 <kaleidoscope_cookery:stuffed_dough_food>","","原料"
"kaleidoscope_cookery:pot/stuffed_dough_food_to_meat_pie_8","6","裹馅面食 <kaleidoscope_cookery:stuffed_dough_food>","","原料"
"kaleidoscope_cookery:pot/stuffed_dough_food_to_meat_pie_8","7","裹馅面食 <kaleidoscope_cookery:stuffed_dough_food>","","原料"
"kaleidoscope_cookery:pot/stuffed_dough_food_to_meat_pie_8","8","裹馅面食 <kaleidoscope_cookery:stuffed_dough_food>","","原料"
"kaleidoscope_cookery:pot/stuffed_dough_food_to_meat_pie_9","1","裹馅面食 <kaleidoscope_cookery:stuffed_dough_food>","","原料"
"kaleidoscope_cookery:pot/stuffed_dough_food_to_meat_pie_9","2","裹馅面食 <kaleidoscope_cookery:stuffed_dough_food>","","原料"
"kaleidoscope_cookery:pot/stuffed_dough_food_to_meat_pie_9","3","裹馅面食 <kaleidoscope_cookery:stuffed_dough_food>","","原料"
"kaleidoscope_cookery:pot/stuffed_dough_food_to_meat_pie_9","4","裹馅面食 <kaleidoscope_cookery:stuffed_dough_food>","","原料"
"kaleidoscope_cookery:pot/stuffed_dough_food_to_meat_pie_9","5","裹馅面食 <kaleidoscope_cookery:stuffed_dough_food>","","原料"
"kaleidoscope_cookery:pot/stuffed_dough_food_to_meat_pie_9","6","裹馅面食 <kaleidoscope_cookery:stuffed_dough_food>","","原料"
"kaleidoscope_cookery:pot/stuffed_dough_food_to_meat_pie_9","7","裹馅面食 <kaleidoscope_cookery:stuffed_dough_food>","","原料"
"kaleidoscope_cookery:pot/stuffed_dough_food_to_meat_pie_9","8","裹馅面食 <kaleidoscope_cookery:stuffed_dough_food>","","原料"
"kaleidoscope_cookery:pot/stuffed_dough_food_to_meat_pie_9","9","裹馅面食 <kaleidoscope_cookery:stuffed_dough_food>","","原料"
"farmersdelight:steak_and_potatoes","1","烤马铃薯 <minecraft:baked_potato>","","原料"
"farmersdelight:steak_and_potatoes","2","牛排 <minecraft:cooked_beef>","","原料"
"farmersdelight:steak_and_potatoes","3","碗 <minecraft:bowl>","","原料"
"farmersdelight:steak_and_potatoes","4","#c:crops/onion","","原料"
"farmersdelight:steak_and_potatoes","5","米饭 <farmersdelight:cooked_rice>","","原料"
"farmersdelight:cooking/squid_ink_pasta","1","#c:foods/safe_raw_fish","","原料"
"farmersdelight:cooking/squid_ink_pasta","2","#c:foods/pasta","","原料"
"farmersdelight:cooking/squid_ink_pasta","3","#c:crops/tomato","","原料"
"farmersdelight:cooking/squid_ink_pasta","4","墨囊 <minecraft:ink_sac>","","原料"
"farmersdelight:cutting/oak_wood","1","橡木 <minecraft:oak_wood>","","原料"
"farmersdelight:cutting/oak_wood","2","{""type"":""farmersdelight:item_ability"",""action"":""axe_strip""}","","工具"
"farmersdelight:cutting/oak_wood","3","#minecraft:axes","","工具"
"farmersdelight:cutting/spruce_log","1","云杉原木 <minecraft:spruce_log>","","原料"
"farmersdelight:cutting/spruce_log","2","{""type"":""farmersdelight:item_ability"",""action"":""axe_strip""}","","工具"
"farmersdelight:cutting/spruce_log","3","#minecraft:axes","","工具"
"kaleidoscope_cookery:millstone/yellow_dye_from_dandelion","1","蒲公英 <minecraft:dandelion>","","原料"
"kaleidoscope_cookery:pot/braised_pork_ribs","1","骨头 <minecraft:bone>","","原料"
"kaleidoscope_cookery:pot/braised_pork_ribs","2","骨头 <minecraft:bone>","","原料"
"kaleidoscope_cookery:pot/braised_pork_ribs","3","骨头 <minecraft:bone>","","原料"
"kaleidoscope_cookery:pot/braised_pork_ribs","4","骨头 <minecraft:bone>","","原料"
"kaleidoscope_cookery:pot/braised_pork_ribs","5","#c:foods/raw_pork","","原料"
"kaleidoscope_cookery:pot/braised_pork_ribs","6","#c:foods/raw_pork","","原料"
"kaleidoscope_cookery:pot/braised_pork_ribs","7","#c:foods/raw_pork","","原料"
